instructions,cycles,cpu-migrations,branches,branch-misses,context-switches,cache-references,cache-misses,L1-dcache-stores,L1-dcache-loads,L1-dcache-load-misses,LLC-stores,LLC-store-misses,LLC-loads,LLC-load-misses,minor-faults,page-faults,Thread,seconds,matrix_workload,Class,energy_joules
407659737016,228481735010,64,14076507731,13127775,10569,837112064,344528200,48323196890,108276239953,6928770002,597554287,48461206,712738974,280010537,5678,5678,10,8.48,262144,DLA,189832345.13409
407768477323,229934251378,54,14427301524,13113522,11620,824609067,340291210,48335537590,108437150267,6893166112,603801899,48337983,683095942,274602280,5701,5701,10,8.61,262144,DLA,189831256.912312
408803580466,230389673591,82,14239605832,13087834,10633,836238520,344811982,48135685746,108440703454,6918412310,598677444,47594041,708554868,280165463,4538,4538,10,8.65,262144,DLA,189830083.751442
407274481118,226210576432,63,14019646017,13087294,10663,793109314,338191246,48071111008,108044302041,6928114301,566142545,45220004,673795089,270652143,4561,4561,10,8.55,262144,DLA,189832269.750599
406491893876,223989982669,79,13602638630,12930160,9375,765129538,342430885,48192172776,108038019672,6904958697,550863809,47904266,662053667,278297965,4589,4589,10,8.26,262144,DLA,189831018.101631
409380738146,230458528192,58,14390761142,13324512,11696,837526026,347087227,48115443403,108306357388,6881564002,620776628,47997082,698875741,279901243,4560,4560,10,8.74,262144,DLA,189831518.898013
407457518869,227353419805,71,14073708620,13051226,10441,794353672,340125188,48183312345,108380258890,6904614555,573005910,46900261,676953020,279901059,4581,4581,10,8.56,262144,DLA,99373306.0958006
407337881261,227565280126,64,13962045284,13080966,10482,792397524,340396915,48254391728,108356845980,6896152652,573676783,49416699,673140017,273437796,4569,4569,10,8.51,262144,DLA,99373319.0107145
406945273443,230336648924,89,14323862614,13329775,11263,821399703,346463111,48450113123,108468779726,6899820175,589534520,48336044,671237560,279077935,4561,4561,10,8.74,262144,DLA,99373232.0552773
408783294504,228842586362,56,14161757135,13134038,11357,827425097,343577933,48225017696,107862645016,6920915155,590382752,46143040,673270777,277769886,5691,5691,10,8.56,262144,DLA,99373346.4809096
408137750236,232850850079,51,14389308466,13302613,11370,879299263,351734773,48256228224,108610183572,6905026212,659076118,48392265,728797464,281748054,4594,4594,10,8.52,262144,DLA,99373369.2200469
408135174933,230100717762,38,14201376522,13159734,11080,854066035,341057152,48277361613,108339258795,6880562789,614417302,47723398,704770494,273794435,4595,4595,10,8.43,262144,DLA,99373369.6989338
407835313832,228545077514,94,14219159874,12797739,11182,778848049,339635607,48325623667,108340821466,6910118795,559693559,47711933,655068857,277963949,4588,4588,10,8.7,262144,DLA,99373287.0607918
408918595487,230353566221,68,14357235833,13290204,11335,813425628,336549402,48380126987,108480551533,6886943041,591929994,49522020,679880652,274051010,4597,4597,10,8.63,262144,DLA,99373246.9724607
408962128629,226901474139,69,14184648874,13217117,11266,821544814,337377377,48239539192,108307902696,6923334742,590149331,47345534,680613754,274250328,4562,4562,10,8.68,262144,DLA,99373327.7221445
407263102845,229480272985,62,14142359553,13070996,10500,826804648,345372717,48325232410,108204582751,6899956364,611461803,48184230,674586835,279293242,5662,5662,10,8.57,262144,DLA,99373384.2903777
408466300891,232432964500,55,14326418883,13117430,11575,853779685,347377929,48040727723,108437383065,6911166273,609640510,49350577,701323910,278793104,4615,4615,10,8.75,262144,DLA,69959739.7827792
408974956127,232688888013,117,14594196489,13290748,11750,832800177,348424397,48268285772,108374856819,6905500945,607801377,49878951,691619981,279128160,4566,4566,10,8.94,262144,DLA,69959530.4594037
408137471521,231530325539,57,14400148419,13163319,11469,827603816,340569404,48302655848,108591063289,6910487559,614066504,48113285,699957652,276941892,4593,4593,10,8.72,262144,DLA,69959650.8193404
408930396382,232865769526,79,14594885695,13165181,11592,874642326,341233995,48247814566,108636130095,6895578598,638096842,49565979,713196339,274018714,5639,5639,10,8.81,262144,DLA,69959728.9890366
406430801078,228411148943,76,14116215076,13042890,11133,813013273,336079038,48472159742,108491733814,6900286198,575412624,48316585,685991507,277880915,5740,5740,10,8.33,262144,DLA,69959630.2473939
408304598471,227353067269,49,14238982038,12960067,11483,824019272,335829871,48262758491,108258304915,6922723888,606021150,46516875,692034053,268757259,4584,4584,10,8.61,262144,DLA,69959621.0651425
408399366660,231315959775,78,14496125435,13100898,11383,845041718,344126546,48262542726,108491728543,6921260753,624373075,46659532,705382775,275335092,4583,4583,10,8.68,262144,DLA,69959651.2929795
409525884591,230223058707,79,14438581467,13040483,11766,844862051,340199815,48164722930,108484040851,6913180525,619560355,47081491,690130997,274042369,5639,5639,10,8.84,262144,DLA,69959705.5142317
408402852137,228538585893,46,14237443578,12974426,10986,832752178,338115542,48167827390,108495685220,6912377400,615715174,49028336,710376394,277069079,4333,4333,10,8.27,262144,DLA,69959780.8350439
407950698698,232143401420,71,14299404587,13220560,11467,824308370,343086163,48172103188,108543084258,6913952697,600074116,49130798,676983951,279129692,4688,4688,10,8.89,262144,DLA,69959664.1527699
409992950168,237874826167,65,14992929877,13756492,13327,884480392,365174068,48380701607,109090685887,6900223534,604539514,51390947,733508278,295998576,4751,4751,12,7.71,262144,DLA,54087672.3049074
409776823157,238638019570,96,15237822717,13667835,13349,909808985,365239621,48341570655,108884381816,6927031988,629924535,49923610,776529873,296724241,4732,4732,12,7.72,262144,DLA,54087882.0188076
411204886992,242227975412,83,15242890662,13783118,13355,936468200,375629975,47899819182,109175402212,6968942655,644861155,54512634,792479655,282567465,5941,5941,12,7.86,262144,DLA,54087782.1691359
408906424469,239055270817,69,15052069638,13629426,12947,865455575,366344042,48548274315,108695944562,6898518053,590774282,53529127,739761208,303702882,4749,4749,12,7.66,262144,DLA,54088049.8735171
410905693904,237231631475,98,15022569736,13538664,13096,909751489,366811301,48136746188,109156332189,6908678676,606012239,54316651,769172566,288891188,4674,4674,12,7.66,262144,DLA,54087981.5699953
411410432275,248788485558,81,15559668145,13969222,13595,914169772,373248094,48232560417,109021983836,6931371086,633469559,52558101,765339095,303946719,4728,4728,12,8.03,262144,DLA,54087595.7477647
411045484714,239372459320,66,15137269987,13871404,13384,898004129,361929441,48076157222,108805707910,6949103338,613180283,53490563,746840937,281996116,4750,4750,12,7.74,262144,DLA,54087443.4590922
409128230394,239561200249,42,15006721036,13494165,13160,912955835,376945481,48350535641,108996715439,6931568518,615633771,51613651,746614875,300211567,4768,4768,12,7.78,262144,DLA,54087823.5841282
412075690421,245289851653,84,15108890689,13722464,13864,873996597,368476482,48153894288,108810768624,6931635281,590107581,56134711,740624615,286833290,5888,5888,12,7.96,262144,DLA,54088069.9848751
412025162089,253175060274,59,15515205788,14079304,13715,923397687,378581561,48293605170,109240085466,6910771463,620400579,54842080,781034580,309596625,4762,4762,12,8.09,262144,DLA,54087421.8362162
408047638935,240324243805,114,15214469835,13830286,13588,884580667,370375986,48310139669,109295580148,6911002542,603317384,50071691,729184689,296230213,4734,4734,12,7.84,262144,DLA,45283210.4711056
415924591618,240745763847,71,15084105412,13805957,13174,925643953,370113711,47950549211,108854440109,6932434233,623641118,53512451,821045624,287177703,4679,4679,12,7.76,262144,DLA,45282804.1275499
409768203366,243162184847,162,15395610779,14018964,14055,879538915,382149966,48404903057,108801419663,6902126529,589499046,53102950,716937584,318557770,5880,5880,12,7.96,262144,DLA,45282745.850138
411204038937,239446045568,46,15014333197,13750699,12991,931846573,373550106,48411058063,108510482245,6931626202,623349758,54374441,781768499,305904039,4739,4739,12,7.68,262144,DLA,45282084.9403588
413761644451,247410566397,112,15466889589,14035307,13930,895172823,381401422,48211396681,109073848822,6929849402,603818354,53747158,765550150,301934775,4712,4712,12,8.05,262144,DLA,45282866.4148906
403655003943,239005211139,58,15003673086,13940821,13455,893641777,378381684,48419741988,109034083782,6913802294,640335376,51016696,690942161,314239490,4769,4769,12,7.71,262144,DLA,45282476.1500818
408602858455,238930724752,95,15143660586,13763227,14113,845898033,372130293,48610470836,108726900392,6881037293,563467370,51866784,699638169,313208793,4771,4771,12,7.81,262144,DLA,45283133.9589412
412194627381,244450202554,90,15275795921,13925127,13342,934592913,377007140,48341953020,109238737874,6907175375,620597511,55105262,779140702,305770487,4732,4732,12,7.8,262144,DLA,45282029.7417597
411108998468,239153339884,60,15153709370,13671179,13451,912267824,376505065,48401891057,108331108634,6927204407,605896617,50022458,783115259,319137315,5965,5965,12,7.72,262144,DLA,45282947.5490837
414016921957,239241894100,38,15199196650,13817542,13716,884039397,367469971,48387472696,108710349856,6914617656,597316509,53280370,766889494,301568542,4750,4750,12,7.76,262144,DLA,45282733.6131445
411237921764,240976798147,76,15128925054,13689907,13697,902191081,377403732,48503185786,108631319864,6878095604,628076610,48702193,748781549,327075002,4749,4749,12,7.78,262144,DLA,45072184.2242443
409951276856,239327570475,137,15309799576,13886214,13962,877569328,364252579,48458585645,108651583422,6909006208,605223341,53238755,728854065,299112242,4721,4721,12,7.87,262144,DLA,45072382.0250057
410923503015,240171131028,31,14538391081,13737396,11422,871039179,375368398,48151379551,108283995898,6940743942,578607892,54388495,768318261,302364375,4799,4799,12,7.53,262144,DLA,45072294.9326499
412000823000,238852097872,97,15032075638,13659271,13479,904913646,370341835,48304209554,108339616864,6925150914,618774904,51093989,781539404,304761972,5961,5961,12,7.74,262144,DLA,45072120.8970624
407894696089,237743617835,49,14993781167,13700584,12947,868441811,377935494,48313641461,108755753780,6907182472,571452029,51024539,732791459,314244300,4771,4771,12,7.62,262144,DLA,45072320.2286767
408468767913,237058649953,58,14797389202,13723206,13203,877191252,372549830,48189668452,108689125448,6885259534,587906684,54883431,714619396,304697292,4784,4784,12,7.64,262144,DLA,45072123.7789072
412224606079,242395763792,136,15210877343,13911392,13480,914787688,378024111,48412970566,108969996379,6912354593,620279451,55607207,790848428,316002767,4784,4784,12,7.86,262144,DLA,45072318.4972564
412282406850,239355164410,80,15197742400,13751028,13608,877070180,372349773,48512647470,108558653025,6869213451,587408695,50894570,782490064,320263674,4732,4732,12,7.81,262144,DLA,45072274.4472729
410250611027,241948987072,70,14779409829,13609890,11415,886178234,375435148,48261313577,108879396982,6896245348,592680733,55638188,741323240,300551602,4715,4715,12,7.56,262144,DLA,45072331.7686494
416427251940,239211947143,50,15056974332,13637441,12798,931472473,364873581,48224739894,108324076336,6929538845,631208304,52214556,824074380,295327431,4756,4756,12,7.72,262144,DLA,45072238.3944442
1647072529606,786140993535,0,43116844028,49679896,21666,1928024316,992394892,201540576779,446521884540,29628819925,1983556146,31963612,1763424760,951645557,10046,10046,1,257.48,1061208,DLA,12007747.3066027
1647238014154,788637899648,0,43116766134,50611047,21562,2123587210,982603575,201541603744,446484727040,29681154447,2288410193,32159222,1870351110,940605960,15977,15977,1,258.26,1061208,DLA,12007691.9097075
1647218980830,787785780753,0,43087266998,49595332,21546,2019344854,998798335,201549326771,446515852914,29697301477,2129552747,35106079,1822659636,954981469,15964,15964,1,258.05,1061208,DLA,12007681.1626775
1647297121967,787108936214,0,43123151953,50323472,21528,1952793746,997283803,201546825961,446471138446,29649876538,2015115439,33656254,1784244015,955921760,15445,15445,1,257.78,1061208,DLA,12007787.7595192
1647293109280,788006171769,0,43106904553,49459296,21545,2021858145,997020269,201535205222,446533219935,29668369910,2161252366,34296756,1820790637,954930198,15979,15979,1,258.08,1061208,DLA,12007682.4333116
1647228623891,790156260437,2,43039501576,49595153,21645,2202980137,983001717,201520536237,446389692287,29727970326,2464776652,35674100,1938902122,940929886,12009,12009,1,259.24,1061208,DLA,12007703.2646938
1647211743479,788001700832,0,43114175470,49674103,21548,1991010588,996362639,201548138015,446522554149,29650887567,2123658054,34039045,1805179650,953876727,10046,10046,1,258.1,1061208,DLA,12007651.1040817
1647336620315,788370993627,0,43109960727,48486385,21559,2058627634,991109145,201537470437,446483624883,29675367865,2142117299,35206371,1852953016,946211516,10035,10035,1,258.21,1061208,DLA,12007769.1045921
1647317535635,790998078723,0,43098164349,50156084,21723,2241052819,990351444,201532609605,446456029567,29706684807,2610236517,35982268,1931164379,947421822,15966,15966,1,259.06,1061208,DLA,12007771.30174
1647200193754,785789364968,0,43149374148,50950328,21485,1926189143,991326196,201531306126,446535560024,29699814772,1977200057,31200349,1761903735,951392162,14973,14973,1,257.35,1061208,DLA,12007733.8413625
1647359680726,787122738800,0,43121332616,50299255,21523,1937285343,1001599315,201537737238,446497826872,29697246178,1998513500,35774681,1769624338,958005524,15430,15430,1,257.79,1061208,DLA,6584918.07743853
1647224563379,787118976693,0,43097746453,49568163,21694,2021023511,984949906,201537058133,446499511485,29668487900,2134841391,32496479,1813632117,943618050,15979,15979,1,257.79,1061208,DLA,6584907.74888992
1647289181609,787137506931,0,43118255310,50598140,21523,1940596260,996791015,201540138484,446493006848,29689836364,2006870900,33318734,1771156583,955579103,15430,15430,1,257.79,1061208,DLA,6584940.16726052
1647016513273,788577284664,2,43100745712,50761644,21694,2044173415,1000059765,201538911285,446508631034,29608614010,2156966903,35043627,1842724819,956870684,22888,22888,1,258.75,1061208,DLA,6585020.65985399
1647208156401,786433970358,2,43047208200,50305385,21642,1883855253,1005346043,201526613307,446420091864,29711595151,1931044459,34653639,1742252839,960395711,18916,18916,1,258.06,1061208,DLA,6584910.54774285
1647197761368,788969252202,0,43147490466,50471659,21672,2055967053,991234219,201543658410,446541697992,29694155916,2172503205,34123298,1838197902,947632964,15964,15964,1,258.42,1061208,DLA,6584982.76598006
1647274226952,787453473164,0,43123283297,49534094,21530,2103487334,991100714,201547821839,446511984433,29690496019,2313200841,32687621,1855541331,948065995,15549,15549,1,257.87,1061208,DLA,6584992.0193429
1647217669704,787333471787,0,43159381885,50973256,21528,1958127886,996224204,201555496833,446478453745,29667673829,2037287539,34432279,1780914773,953208310,15540,15540,1,257.86,1061208,DLA,6585067.54807382
